"latitude","longitude","id","prix","surface_terrain","surface_plancher","valeur_sup","dist_transport","dist_ocean","dist_eau","dist_business_district","dist_centre","dist_autoroute","age_maison","bruit_fort","mois_vente","qualite_structure"
25.7353186342,-80.2977320543,"3040130190870_9",305000,585.284280936455,94.8532144184318,801,290.616871051654,5422.67423478111,159.379256779666,11477.1048006527,4211.73935380973,2076.83759771522,66,0,9,4
25.7353628562,-80.3177800642,"3040140085440_7",357000,696.767001114827,105.351170568562,1500,200.984764028242,7286.91471717062,212.200876974572,13343.2959949248,5201.39035560338,83.271013486718,44,0,7,4
25.7353700612,-80.2964884294,"3040130190201_5",473900,487.736900780379,203.734671125975,26047,329.48717948718,5315.78131959154,159.531656145491,11363.1100750157,4096.58639299244,2204.21298767166,26,0,5,4
25.7353752383,-80.2963373618,"3040130190200_10",382500,487.736900780379,108.324043106652,0,333.900037160907,5301.85201755514,159.531656145491,11348.3273365307,4081.71221488793,2218.66044755186,20,0,10,4
25.7354409488,-80.3147839647,"3040140083130_5",375000,696.767001114827,153.195837978447,5139,109.262356001486,7006.13412557485,116.463595363378,13058.1567814664,5194.10566591695,380.236417733092,16,0,5,4
25.7354818253,-80.3010892563,"3040130192710_11",375000,536.510590858417,155.611296915645,1209,188.703084355258,5736.55596863405,127.25347046378,11782.9093681169,4522.93885882415,1745.24705755343,66,0,11,4
25.7355481415,-80.2936900067,"3040130183690_4",385000,487.736900780379,116.963953920476,648,412.736900780379,5071.85089465222,168.919457080304,11093.4851169983,3825.40696144364,2477.76984932733,33,0,4,5
25.7356232948,-80.2973781045,"3040130190800_6",330000,585.284280936455,133.779264214047,3270,302.071720549981,5406.18462339886,126.613393127316,11431.8117091295,4166.99490000354,2116.30903346387,68,0,6,4
25.7356661002,-80.2961817978,"3040130190191_3",308000,487.736900780379,152.081010776663,810,338.628762541806,5300.81570186753,126.735312619976,11319.5543362629,4053.51833221033,2235.97301550957,62,0,3,4
25.7356803851,-80.3162707528,"3040140082990_12",260000,464.511334076552,103.40022296544,1560,155.685618729097,7158.74685051189,112.196413120281,13192.0548642802,5226.07905286701,242.13211242258,52,0,12,4
25.7356845599,-80.3121602928,"3040140080401_5",296000,464.511334076552,122.909698996656,851,27.0159791898922,6770.03702803893,31.8819473305662,12800.175134998,5219.34300089755,639.315339635399,18,0,5,4
25.7356845599,-80.3121602928,"3040140080401_7",369000,464.511334076552,122.909698996656,851,27.0159791898922,6770.03702803893,31.8819473305662,12800.175134998,5219.34300089755,639.315339635399,18,0,7,4
25.7358216066,-80.2904267938,"3040130182811_3",270400,487.736900780379,201.783723522854,1780,512.662578966927,4800.9457819619,301.811704079605,10782.6513704619,3514.84753376569,2806.22096255313,41,0,3,4
25.7359416197,-80.3055139565,"3040140052610_4",410000,557.413600891862,182.367149758454,41441,53.9111854329246,6162.17691750979,188.822814257034,12171.3753516046,4923.59679157777,1309.08007256261,30,0,4,4
25.7360170515,-80.2995198011,"3040130192110_5",255000,487.736900780379,114.362690449647,598,237.709030100334,5619.78757453902,74.6147295078644,11613.6546324318,4353.77556275852,1909.04589594202,67,0,5,4
25.7360296029,-80.2873349991,"3040130220200_1",590000,555.927164622817,267.558528428094,0,609.308807134894,4547.59707621461,259.688519365607,10499.1580701544,3233.70118369194,3124.43083839549,31,0,1,4
25.7361099806,-80.2970424208,"3040130190630_12",290000,643.8127090301,91.601635079896,1560,312.904124860647,5401.49072293145,74.5842496346994,11378.9291291883,4115.4229546084,2155.07943212972,78,0,12,4
25.7361300175,-80.2965224924,"3040130190280_11",319000,487.736900780379,98.1047937569677,0,329.626532887403,5356.7157892521,74.4623301420395,11332.5692421044,4068.422990188,2209.82128433402,61,0,11,4
25.7362068621,-80.3157581591,"3040140082940_10",405000,947.788926049796,279.728725380899,7583,139.065403195838,7125.70666800105,37.1854452612723,13120.6710013278,5274.35917196033,301.72026446011,63,0,10,4
25.7364184609,-80.2963883288,"3040130190220_6",342000,492.382014121145,131.921218877741,2688,334.123002601264,5359.00177973947,43.5557387527526,11307.0575882653,4043.82573254387,2226.24993596994,62,0,6,4
25.7364190029,-80.3038044605,"3040140050870_3",215000,758.082497212932,117.428465254552,2252,105.063173541434,6030.71722454924,41.7879061091839,11988.374193122,4739.74219664663,1480.59031886194,69,0,3,4
25.7364925756,-80.2946507824,"3040130181040_1",307000,572.185061315496,112.31884057971,1709,387.030843552583,5206.45001454876,39.0751973975009,11144.5389045496,3879.32585707249,2399.37561554701,63,0,1,4
25.7365713832,-80.2941936966,"3040130181071_3",365500,737.92270531401,139.167595689335,18030,400.325157933854,5168.16729385355,36.4539283053128,11096.9598225391,3831.38101658398,2445.52214351879,60,0,3,4
25.7366389657,-80.2934333321,"3040130181140_4",389900,585.284280936455,130.34188034188,810,422.342995169082,5106.62842993346,68.3053957627141,11019.8152635586,3753.32206140847,2515.77825116406,69,0,4,4
25.7370019395,-80.3009598301,"3040130192190_6",4e+05,487.736900780379,124.21033073207,1044,195.001858045336,5797.33283572501,0,11705.3685707852,4454.5725033151,1780.75610979063,58,0,6,4
25.7370124329,-80.2901787714,"3040130181770_4",385000,487.736900780379,122.81679672984,0,521.962095875139,4846.6351118362,170.565370231213,10704.4400159205,3436.36186036587,2844.41224362885,58,0,4,4
25.7370203014,-80.2929612735,"3040130181360_11",5e+05,650.408769973987,155.797101449275,16405,437.207357859532,5085.81067656178,62.7275789735233,10959.3127153261,3693.42911063929,2568.47795186631,63,0,11,4
25.737044044,-80.3066744332,"3040140052310_10",270000,557.413600891862,96.6183574879227,2106,20.0111482720178,6318.56914671929,199.216451006292,12236.2670015728,5000.680390812,1214.77534499017,56,0,10,4
25.7370500078,-80.3177660596,"3040140085710_7",290000,651.059085841695,97.9189892233371,1134,196.711259754738,7343.48536176482,79.3695897216009,13277.6118682542,5389.08541455331,124.053083781458,64,0,7,4
25.7371497054,-80.3027442554,"3040130067470_8",330000,566.703827573393,168.710516536604,2469,137.058714232627,5959.63816032852,18.9889609817809,11857.8898561028,4611.75720922689,1596.16999790353,45,0,8,4
25.737177776,-80.2962455801,"3040130190380_5",305000,585.284280936455,126.161278335191,1328,338.935340022297,5384.78775243704,0,11259.3565867621,3999.44703721566,2250.05471691179,61,0,5,4
25.7372600057,-80.3032706276,"3040140051020_6",278000,836.120401337793,82.2185061315496,13408,121.005202526942,6013.13033773305,9.2658814421531,11907.084371391,4664.18259107065,1547.3717209664,71,0,6,4
25.7373180817,-80.3137638571,"3040140082530_1",272500,464.511334076552,91.6945373467113,316,77.8706800445931,6987.48044319788,45.7502896206309,12894.0836242193,5400.30200787802,527.301805754107,31,0,1,4
25.7373207116,-80.2940782566,"3040130180381_8",4e+05,718.877740616871,198.253437383872,29998,402.889260497956,5201.20747636439,0,11051.483851777,3787.61191871907,2460.94495934027,36,0,8,4
25.7374151467,-80.2910122254,"3040130181590_8",438000,883.31475287997,118.543292456336,502,496.293199554069,4936.64217729238,116.829353841358,10758.9380291395,3492.17050813094,2765.22553314623,69,0,8,4
25.7377968834,-80.2876158826,"3040130182170_6",450000,524.897807506503,132.571534745448,1163,603.697510219249,4681.40371940886,76.3216024051031,10440.3623948192,3172.19279964501,3119.15782033795,10,0,6,4
25.7378070184,-80.3004014033,"3040130066850_3",460000,696.767001114827,135.916016350799,2820,212.950575994054,5785.01896696636,69.2197919576634,11619.41532846,4373.9837186669,1850.76837845059,41,0,3,4
25.7378224059,-80.2951845645,"3040130067270_8",440000,696.767001114827,235.13563730955,7639,367.958008175399,5320.47522005894,63.5810154221426,11125.1537052167,3866.06711224572,2354.53972212133,50,0,8,4
25.7378732568,-80.2979380166,"3040130067040_8",360000,696.767001114827,104.979561501301,972,287.653288740245,5567.78891091957,66.0498851485058,11385.3908622993,4134.0461571122,2093.72344744862,61,0,8,4
25.7379223757,-80.311469328,"3040140080250_5",280000,801.282051282051,113.433667781494,2892,4.61724266072092,6793.71988948812,0,12647.7452893,5434.89666392027,758.00396573982,62,0,5,4
25.7379455962,-80.2954841984,"3040130067261_6",390000,696.767001114827,201.319212188777,6385,363.034188034188,5357.29490684223,63.7334147879675,11155.5421387622,3898.92441551757,2339.08642642669,47,0,6,4
25.7379468877,-80.3141976665,"3040140082250_6",315000,696.767001114827,131.73541434411,2228,87.1701969528057,7049.75082407393,114.116645129675,12905.1782980514,5467.9368464311,491.366035292599,63,0,6,4
25.7382129692,-80.3149491566,"3040140081790_4",383200,903.753251579339,209.866220735786,3981,107.6458565589,7128.81561506388,139.811178207751,12955.5005686468,5500.4893509713,421.689045237461,46,0,4,4
25.738369379,-80.2970779358,"3040130067100_1",650000,696.767001114827,203.45596432553,41460,313.600891861761,5519.93551005055,123.778764922973,11284.8072808549,4034.62081084804,2186.44322161648,25,0,1,4
25.7388268977,-80.3127009807,"3040140082390_12",309900,450.575994054255,104.050538833148,20697,41.9267930137495,6951.48371299004,49.1640354151084,12735.2834850298,5536.05936295483,659.035817573139,57,0,12,4
25.738900774,-80.2962556265,"3040130066460_6",587500,836.120401337793,238.944630248978,0,339.734299516908,5475.64825434184,172.089363889462,11186.0524918003,3938.63969025153,2279.52875426232,41,0,6,4
25.7391454775,-80.3021178534,"3040130065820_10",485000,696.767001114827,170.011148272018,1875,161.334076551468,6005.57132918814,224.941463957532,11725.9120052984,4498.73783953115,1710.92672036967,60,0,10,4
25.7391661257,-80.3015208102,"3040130065781_8",349500,696.767001114827,143.534002229654,1560,175.018580453363,5948.20820789165,239.693722569381,11659.4963616719,4428.69509099804,1757.74380555108,54,0,8,4
25.7391933835,-80.3005847932,"3040130066150_7",268000,696.767001114827,155.239687848384,1710,208.156819026384,5872.06948472554,223.783228777263,11580.065812204,4348.44158495465,1861.95449190213,63,0,7,4
25.7392161513,-80.2998268538,"3040130066200_5",290000,696.767001114827,154.031958379784,8584,231.503158677072,5806.87303602565,222.990752074974,11508.6209895053,4274.8631711344,1937.1788188733,66,0,5,4
25.7394002132,-80.3172096954,"3040140080980_9",285000,680.509104422148,122.723894463025,2153,177.629134150873,7386.88870115174,0,13138.6236466219,5638.13645818434,207.293617395011,61,0,9,4
25.7395149588,-80.3033631789,"3040140051350_12",240000,526.105536975102,124.117428465255,2766,123.383500557414,6140.68860692848,180.379889390336,11830.4579702543,4610.90377277827,1598.91318648838,47,0,12,4
25.7395504594,-80.2893253509,"3040130100491_2",380000,580.639167595689,158.862876254181,2744,552.48978075065,4929.96708506925,65.0745292072265,10517.5679135461,3257.44500488745,2977.76168872562,56,0,2,4
25.7397156526,-80.3186385344,"3040140086000_2",280000,627.090301003345,98.2905982905983,9791,223.355629877369,7536.8801569966,92.1711364508913,13267.218231505,5694.15846506156,74.3708905225446,62,0,2,4
25.7397744868,-80.2998571087,"3040130065300_3",675000,696.767001114827,357.395020438499,40091,230.70419918246,5838.45018462457,283.432340561124,11488.6566725822,4261.36058732231,1947.2676568909,10,0,3,4
25.7397857447,-80.3181143808,"3040140085980_4",360000,985.228539576366,146.135265700483,0,204.422147900409,7488.60003790327,50.7185089465222,13204.6735317705,5691.93343432052,123.656845430313,62,0,4,4
25.7399259068,-80.3130093046,"3040140080690_1",175000,464.511334076552,169.639539204757,1188,50.7060572277964,7033.90129002814,35.6919314761884,12722.756257159,5540.44846469058,639.254379889069,46,0,1,4
25.7399371184,-80.3070897457,"3040140070480_2",455000,1365.66332218506,181.438127090301,4012,5.10962467484207,6479.07615880606,0,12150.770957345,4946.82245492948,1224.86418300778,31,0,2,4
25.7400846307,-80.3159577367,"3040140080740_4",285000,747.863247863248,111.296915644742,0,142.010405053883,7304.95880208428,0,12999.3611061312,5708.72784443442,347.836312558721,62,0,4,4
25.7403402315,-80.2987909923,"3040130065480_8",285000,696.767001114827,105.351170568562,4341,258.67707172055,5771.27254416896,357.559392098349,11355.6729859634,4129.19985727897,2052.08794070526,44,0,8,4
25.740457581,-80.288581199,"3040130100360_6",390000,856.37309550353,150.594574507618,2434,571.850613154961,4923.20055322663,171.632165791987,10400.8909590705,3144.36467544539,3058.56383248598,64,0,6,4
25.7405500712,-80.3162149454,"3040140094280_11",210000,603.864734299517,104.515050167224,365,149.87922705314,7350.73957157808,24.6886972636316,13009.8157026268,5765.51184814078,323.513373773069,64,0,11,4
25.7406607818,-80.3015859932,"3040130064221_4",527000,696.767001114827,177.907840951319,14807,174.117428465255,6034.16145021688,392.824605350227,11608.3511345011,4395.80730785303,1779.29307587871,36,0,4,4
25.7407155079,-80.3000525101,"3040130064500_12",280000,696.767001114827,136.659234485321,4749,225,5906.93845962627,390.172856384874,11469.9420304589,4254.83789446501,1946.1399015838,63,0,12,4
25.7407377834,-80.2988115944,"3040130064720_4",320000,696.767001114827,111.389817911557,0,258.389074693423,5795.50404333511,401.237050343761,11342.2008820245,4120.78741228544,2055.77600535822,62,0,4,4
25.740940497,-80.3065216126,"3040140061600_9",3e+05,840.301003344482,191.099962839093,20396,23.8201412114456,6483.7395794003,87.1724372518351,12064.5129162881,4874.21939705051,1286.00680857672,69,0,9,4
25.7409409631,-80.2876724269,"3040130120230_5",609500,1064.28836863619,330.917874396135,1580,602.480490523969,4882.66232191721,212.688554945212,10300.6731361041,3046.49380271265,3164.93858983175,66,0,5,4
25.7411144773,-80.3002322998,"3040130064640_6",475000,696.767001114827,193.422519509476,3640,219.992567818655,5944.73350235084,433.911474376617,11472.0146618342,4263.21985958537,1929.61981032838,47,0,6,4
25.7411946636,-80.2973292498,"3040130064850_4",205000,696.767001114827,97.5473801560758,660,304.357116313638,5695.65197884665,445.463346306143,11186.3268106588,3965.55341825621,2206.37705866638,75,0,4,4
25.7412908763,-80.3154362271,"3040140093970_2",360000,603.864734299517,176.607209215905,0,125.575994054255,7312.97500872667,100.949339922405,12910.6037154748,5758.47099743967,403.736399943289,64,0,2,4
25.741304051,-80.3065309005,"3040140061480_7",312000,840.301003344482,97.5473801560758,1620,23.7643998513564,6503.49053721121,127.98498741974,12052.473366388,4867.63574444687,1285.91536895723,68,0,7,4
25.7413718692,-80.2922134247,"3040130120850_4",470000,778.985507246377,140.65403195838,15125,464.715719063545,5280.94282456397,274.8370163286,10708.1890403198,3472.99866791017,2732.55110911338,64,0,4,4
25.7415753858,-80.3015242959,"3040130063540_12",347000,696.767001114827,119.193608324043,2296,179.803047194352,6083.63028436364,465.610542468193,11575.8595897072,4377.48890408087,1798.190597241,44,0,12,4
25.7417738435,-80.3039248349,"3040140060260_3",395000,464.511334076552,153.010033444816,2611,107.822370865849,6307.41351314091,296.995884119539,11799.3075398797,4613.22024313881,1562.00206008559,13,0,3,4
25.741779022,-80.2964467756,"3040130064210_1",468200,696.767001114827,204.106280193237,1005,336.343366778149,5659.68572851197,480.880958923847,11090.6200089208,3876.94842696562,2311.92885943669,41,0,1,4
25.7419492019,-80.3175388746,"3040140090550_9",235000,603.864734299517,131.456707543664,1560,189.316239316239,7534.83800549454,197.296218996898,13089.855849558,5928.0610117296,194.73590965104,64,0,9,4
25.7420187099,-80.2973646067,"3040130064081_5",290000,696.767001114827,118.543292456336,0,303.874024526198,5747.83352170509,536.842006054745,11158.3158072202,3949.18572636661,2205.58458196409,60,0,5,4
25.7420928254,-80.3148424842,"3040140093660_8",289000,664.251207729469,87.421033073207,2264,104.617242660721,7300.05154250472,139.171100871286,12821.1757676087,5679.19284733756,458.295372908599,64,0,8,4
25.7423993913,-80.3047679542,"3040140060460_3",320000,464.511334076552,121.701969528056,8721,79.9888517279822,6412.8129145454,296.203407417249,11852.4949185526,4678.44717171186,1471.62923615143,49,0,3,4
25.7425774487,-80.3024194304,"3040130063001_10",405000,696.767001114827,235.693050910442,2984,154.24563359346,6216.27869237762,465.488622975533,11625.4503433467,4447.9583708383,1715.83397994923,58,0,10,4
25.7426423645,-80.2908151332,"3040130110590_8",446000,885.916016350799,144.463024897808,2714,506.911928651059,5248.72559862858,412.423163795308,10522.2618140135,3298.83667264549,2872.24036782847,49,0,8,4
25.7426732901,-80.2872346504,"3040130100150_6",305000,389.353400222965,143.8127090301,829,615.83983649201,4970.99299434931,413.032761258607,10187.1660884377,2948.53149036041,3229.61688068783,51,0,6,4
25.7427733627,-80.3035033891,"3040140060390_10",290000,418.060200668896,115.105908584169,2268,121.562616127834,6326.2195948837,403.644960323794,11726.0034449179,4553.8759300866,1608.39242704269,64,0,10,4
25.742923721,-80.3175296818,"3040140090680_1",270000,603.864734299517,134.243775548123,0,188.498699368265,7578.8204624716,212.109437355077,13057.9129424811,5941.35023642953,201.441481747335,64,0,1,4
25.7429750484,-80.3030084033,"3040130062940_7",290000,566.703827573393,153.381642512077,2755,132.998885172798,6288.05879368115,449.73052854924,11660.1973987547,4489.10619961102,1646.88850685005,59,0,7,4
25.7429993113,-80.2949015031,"3040130090100_6",550000,880.34188034188,150.222965440357,1557,381.586770717205,5604.91339643451,515.597534458756,10893.2018704312,3690.41160319596,2461.92031528155,63,0,6,4
25.7431913302,-80.2913484722,"3040130100090_7",485000,1325.52954292085,158.398364920104,1650,490.161649944259,5325.62631862382,472.681873042468,10548.0782665842,3334.74196323384,2818.80915017027,56,0,7,4
25.7435044015,-80.2995931336,"3040130062210_4",230000,696.767001114827,134.522482348569,4786,236.835748792271,6024.80412915524,711.03448119259,11314.0374792201,4138.46573872112,1989.26892211224,70,0,4,4
25.7435044015,-80.2995931336,"3040130062210_8",270000,696.767001114827,134.522482348569,4786,236.835748792271,6024.80412915524,711.03448119259,11314.0374792201,4138.46573872112,1989.26892211224,70,0,8,4
25.7438032586,-80.3054246307,"3040140060861_5",340000,510.962467484207,156.075808249721,3141,60.4700854700855,6547.74731304675,417.543782487024,11863.3457533993,4716.8822917729,1412.31540297239,32,0,5,4
25.744029728,-80.2924268964,"3040130150050_10",569000,1007.24637681159,166.666666666667,0,459.698996655518,5470.2837966648,568.662993638981,10623.4549929212,3429.47340903059,2721.79171388614,63,0,10,4
25.744069374,-80.3175918877,"3040140091190_1",470000,603.864734299517,196.488294314381,4345,189.659977703456,7639.5668496894,150.570573434988,13028.5608246232,5933.60834864562,203.056915025079,0,0,1,4
25.7443214068,-80.3185185937,"3040140091080_6",320000,603.864734299517,141.304347826087,3425,217.762913415087,7734.75549358363,238.535487389112,13109.7896866079,6023.06677638483,111.830654642302,40,0,6,4
25.7443426017,-80.3177253305,"3040140091120_3",309000,678.186547751765,115.849126718692,980,193.236714975845,7663.43259037758,158.495340457882,13031.8831307982,5942.90470996094,190.560167027438,55,0,3,4
25.7444703339,-80.2989846167,"3040130061610_4",333800,706.057227796358,103.121516164994,1037,255.258268301747,6030.44290569076,814.574610334018,11219.4584327892,4059.70574646282,2053.73385385617,52,0,4,4
25.7445746013,-80.3038269919,"3040140010380_3",369000,628.019323671498,166.01635079896,0,112.040133779264,6453.68642445963,546.504125848043,11690.5248725539,4554.79032628155,1585.07532407148,51,0,3,4
25.7445771465,-80.3036222325,"3040140010370_5",390000,708.101077666295,192.028985507246,4345,117.753623188406,6437.16633320422,555.373768939051,11668.9756022262,4532.29617988579,1603.75948632161,63,0,5,4
25.7445821506,-80.2967592277,"3040130061820_4",430000,696.767001114827,117.892976588629,660,327.480490523969,5860.24329393752,753.005266540764,11014.6946448668,3849.39462162448,2290.6843878407,66,0,4,4
25.744609325,-80.2989928651,"3040130061600_1",240000,706.057227796358,84.9126718691936,1296,255.137495354887,6040.01358586456,830.728943111456,11215.2826901655,4058.30367229723,2053.97769284149,70,0,1,4
25.7449043689,-80.2935910621,"3040130162280_5",858600,594.574507617986,264.028242289112,40464,425.780379041249,5626.61506612797,678.603896145054,10705.3848919886,3533.22689728417,2613.92344275529,0,0,5,5
25.7449097907,-80.302831222,"3040130061281_12",345000,696.767001114827,151.33779264214,810,143.050910442215,6385.59438780907,623.6486848286,11583.3271586327,4452.01219396924,1688.24969473493,74,0,12,4
25.7449099807,-80.2934164986,"3040130162282_3",942200,713.489409141583,264.028242289112,45680,430.39762170197,5611.100810687,676.470305023506,10686.5788102459,3513.65881871225,2629.07193971828,0,0,3,5
25.7449344851,-80.3020709743,"3040130061255_6",520000,696.767001114827,193.329617242661,960,166.675956893348,6323.72024528417,672.142163034079,11510.9984196122,4377.15362547606,1765.76001219346,0,0,6,4
25.7449395275,-80.2925712643,"3040130162380_11",390000,594.574507617986,290.505388331475,23554,457.004830917874,5547.67219463068,672.904159863204,10607.3920997632,3431.39364103998,2716.33581658961,9,0,11,4
25.7449745341,-80.2915256186,"3040130162440_8",435200,589.92939427722,146.042363433668,0,488.916759568933,5467.29676909464,673.452797580173,10507.0523573041,3327.0305553231,2821.00370103814,63,0,8,4
25.7450042312,-80.2911800399,"3040130162550_12",380000,589.92939427722,135.916016350799,0,499.414715719064,5440.93167880693,673.087039102194,10472.4577012619,3291.82630181755,2856.20795454369,59,0,12,4
25.7450265732,-80.3010370651,"3040130061511_10",4e+05,696.767001114827,212.746191007061,547,196.683389074693,6242.36946380684,750.932635165546,11405.8123773198,4267.82232043329,1864.36240188217,45,0,10,4
25.745034211,-80.2982736846,"3040130061740_5",507500,696.767001114827,148.550724637681,4266,282.88740245262,6012.73409938191,859.745782364515,11145.3009013788,3997.55728507943,2146.75842675568,10,0,5,4
25.7450990895,-80.2955554984,"3040130061920_3",332500,627.090301003345,98.0118914901524,1973,361.882199925678,5793.15709310141,759.741318510224,10875.1577855176,3713.51534705501,2405.83734865799,60,0,3,4
25.7452997158,-80.3044534326,"3040140010230_9",285000,646.135265700483,226.867335562988,527,93.1716833890747,6548.29595076372,596.247278853286,11725.5767266936,4607.76434584228,1526.79780658004,64,0,9,4
25.7457211992,-80.3031457469,"3040130060510_2",320000,566.703827573393,140.83983649201,24594,130.648457822371,6460.11767769744,692.716077420439,11579.7305335992,4464.05174386941,1650.97280985416,60,0,2,4
25.7459496911,-80.3000071649,"3040130060800_10",349000,696.767001114827,112.690449646971,0,230.406911928651,6212.89542645631,894.309958533599,11279.290423812,4159.43589145863,1978.81432561666,60,0,10,4
25.7460049747,-80.2980410094,"3040130060970_7",440500,696.767001114827,170.382757339279,570,290.700483091787,6055.86311991035,950.271005664497,11090.0713712038,3962.93214916402,2176.59822258419,45,0,7,4
25.7460420671,-80.2963267636,"3040130061190_8",465000,696.767001114827,178.465254552211,3400,342.83723522854,5918.36841206314,874.711400088518,10924.0779819474,3790.35510730392,2347.59031103972,57,0,8,4
25.7460466012,-80.2961763783,"3040130061185_9",785000,696.767001114827,272.761055369751,6400,347.51021924935,5906.75558038728,869.682221016297,10909.8134013061,3775.51140907257,2362.95216711487,0,0,9,5
25.7460511688,-80.2960249226,"3040130061180_12",755000,696.767001114827,272.761055369751,4320,352.043849869937,5894.62459086762,864.683521817241,10894.8782634553,3759.9971536316,2377.79586534621,0,0,12,5
25.7460557359,-80.2958734965,"3040130061175_11",630000,696.767001114827,225.752508361204,3600,356.781865477518,5883.04223906493,860.081060969329,10880.6136828141,3745.18393527342,2393.34060066035,0,0,11,5
25.7461526346,-80.2934887548,"3040130161920_3",660000,713.489409141583,223.522853957637,1864,428.88331475288,5700.28491956772,812.532458831965,10648.4789687896,3503.60046056781,2630.04729565956,26,0,3,4
25.7461975763,-80.2920433164,"3040130161770_3",712500,594.574507617986,188.498699368265,1756,474.052396878484,5593.11768551966,809.880709866612,10512.2339357422,3361.80809060434,2778.24043898768,6,0,3,4
25.7462349706,-80.2906416714,"3040130161600_11",510000,594.574507617986,144.741731698253,0,516.815310293571,5477.62944609756,809.423511769137,10377.2690573677,3221.1129960748,2918.50881529291,64,0,11,4
25.7462629843,-80.2890467975,"3040130161440_9",545000,713.489409141583,163.04347826087,510,564.62281679673,5343.4875242985,806.223125086814,10221.7912243531,3058.7162318518,3075.5106419657,16,0,9,4
25.746343642,-80.305616711,"3040140120751_3",283000,397.714604236343,108.324043106652,1098,59.5782237086585,6712.06430927915,687.138260631248,11808.8477401803,4718.1014866995,1419.14289456134,41,0,3,4
25.7463602355,-80.3029774812,"3040130170350_4",348000,529.542920847269,159.048680787811,3902,139.706428836864,6488.46395974087,760.777634197833,11551.5671307947,4452.25603295456,1682.00132073611,65,0,4,4
25.746383408,-80.3022216926,"3040130170420_6",517000,524.897807506503,143.62690449647,2420,162.857673727239,6426.95557569395,799.365153624694,11478.4154351988,4376.5135481396,1757.92668479007,8,0,6,4
25.7466345982,-80.2944574588,"3040130160820_6",666000,940.635451505017,191.7502787068,1296,399.275362318841,5807.54359323528,879.31386093643,10722.0269027367,3593.69896564348,2533.73089645823,59,0,6,4
25.746773356,-80.3058806702,"3040140120581_12",282000,390.189520624303,124.3961352657,2600,51.7094017094017,6759.94819002132,717.801013035215,11819.9424140124,4741.47954941703,1393.69220046859,44,0,12,4
25.7468437087,-80.3012064513,"3040130170550_5",260000,487.736900780379,160.25641025641,2472,194.286510590858,6372.03084425066,897.937063440231,11366.0361428395,4270.99222724244,1861.34489443883,41,0,5,4
25.7470342257,-80.2976508338,"3040130050320_3",415000,929.022668153103,185.432924563359,16579,300.139353400223,6086.8916307923,1031.86562612714,11011.4942581845,3904.34983294093,2208.63256928058,57,0,3,4
25.7470668984,-80.3041254115,"3040140120430_11",225000,390.189520624303,80.6391675956893,3006,105.518394648829,6629.46385300206,794.610293410958,11641.6961157436,4563.78188886522,1570.01826672798,79,0,11,4
25.7471384202,-80.2900733656,"3040130161020_8",720000,627.090301003345,247.956150130063,59103,534.940542549238,5485.09701502298,904.551195917031,10290.675737706,3155.06311092629,2978.98088365222,19,0,8,4
25.7471460063,-80.2897916977,"3040130161010_2",422500,627.090301003345,131.270903010033,0,543.524712002973,5462.17615040292,904.612155663361,10263.6400902086,3126.93018799502,3007.14428645666,65,0,2,4
25.7475309903,-80.2967418917,"3040130050150_4",411500,974.358974358974,154.589371980676,1248,330.137495354887,6049.12706794089,1043.26509869084,10910.3620390231,3815.40956304553,2306.04624391585,64,0,4,4
25.7475429425,-80.301019753,"3040130170670_11",360000,580.639167595689,126.347082868822,6257,200.501672240803,6398.18257542621,974.929223054964,11326.2294284861,4248.46760097352,1880.66913402543,59,0,11,4
25.7476192195,-80.2930974951,"3040130160500_4",440000,1430.69490895578,252.136752136752,18547,439.464882943144,5757.95283959586,968.162691212339,10552.1625695883,3443.15887208166,2664.67243157497,70,0,4,4
25.7477520363,-80.2887170383,"3040130160120_10",345000,650.315867707172,134.615384615385,0,576.644370122631,5413.10355460731,968.650369182978,10139.8918051588,3014.36801639676,3114.64679910954,49,0,10,4
25.7480594574,-80.2905548845,"3040130160200_12",305000,613.154960981048,99.8699368264586,0,520.782237086585,5584.06516318967,1010.13347656051,10304.6355196155,3196.24141957218,2931.18844252954,61,0,12,4
25.7481400368,-80.2881381123,"3040130160020_6",810000,552.768487551096,270.624303232999,3128,594.816053511706,5394.11459362553,1012.63282616004,10072.5008055911,2954.56650524707,3174.08255178124,1,0,6,5
25.7343101677,-80.2857133239,"341180061290_7",460000,520.252694165738,170.475659606094,1049,658.19397993311,4310.43318311792,422.268162827595,10433.2910642449,3182.98267474541,3273.62981753806,21,0,7,5
25.7343761752,-80.2828533055,"341180061070_11",520000,557.413600891862,216.648086213304,1457,606.642512077295,4071.41001775817,353.200770235757,10173.6025448793,2937.77209513317,3560.75022275214,36,0,11,5
25.7345695558,-80.2847194277,"341180061220_9",625000,613.154960981048,201.690821256039,2152,649.888517279822,4237.86060511211,372.220211090703,10326.0628704505,3078.98534750651,3365.80095398895,45,0,9,5
25.734637157,-80.284172057,"341180061000_12",1100000,1517.09401709402,359.438870308436,57153,637.374581939799,4187.90409299472,335.09572557576,10267.6939133396,3021.59174633686,3419.59793012513,61,0,12,5
25.7347040477,-80.2829444084,"341180061040_11",2510000,1114.82720178372,415.273132664437,60860,615.226681531029,4092.86784846632,316.411563325629,10158.1797290578,2918.41737567341,3545.9065245208,0,0,11,3
